Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
497,40068,73553,10,337.7,2022-03-14,23:27:22
498,9378,4056,1,500.85,2022-04-29,06:56:11
499,63245,56159,1,505.22,2022-10-31,17:35:21
500,45764,37203,2,779.06,2023-09-10,10:03:08
501,7928,24539,4,686.37,2022-05-08,02:59:57
502,91463,39525,8,474.44,2022-12-01,21:20:19
503,4511,54999,2,227.8,2023-07-06,09:51:28
504,15042,33894,1,404.25,2023-04-18,10:14:55
505,16616,3694,9,175.8,2023-03-27,10:25:37
506,7487,67624,6,398.67,2022-02-02,10:27:00
507,64718,3371,10,772.54,2023-10-03,21:48:47
508,61054,86517,4,636.74,2023-04-11,08:03:56
509,13236,44757,3,184.99,2022-10-03,12:35:18
510,68207,56573,4,488.43,2022-11-01,23:27:45
511,1235,11471,1,274.81,2023-12-04,00:45:48
512,46967,98677,5,985.44,2022-04-12,11:54:09
513,4016,59164,3,702.27,2022-09-12,04:02:49
514,49773,86263,6,472.14,2023-05-02,14:20:40
515,70387,35544,2,718.69,2023-01-28,18:17:46
516,60940,29756,7,762.57,2023-10-19,16:58:22
517,10103,50775,3,619.26,2022-01-21,22:21:08
518,52347,43066,8,324.35,2022-08-25,00:52:03
519,21719,67540,8,214.11,2023-12-17,00:01:29
520,72543,3536,10,14.68,2023-11-10,21:50:03
521,36221,40690,4,536.85,2022-12-07,11:38:31
522,61924,10787,8,772.43,2022-08-28,12:54:21
523,6828,64102,2,766.73,2022-11-04,09:42:39
524,1996,55528,2,680.44,2023-06-08,14:48:59
525,9377,43518,1,313.2,2023-03-15,21:25:02
526,57724,75362,1,882.31,2023-11-05,04:42:52
527,59901,92216,7,114.28,2022-09-23,19:18:48
528,16490,56864,5,236.59,2023-06-27,15:34:51
529,81426,39393,8,460.93,2023-05-24,02:47:41
530,45505,79343,7,26.43,2023-09-11,02:13:20
531,8428,18820,3,740.02,2023-05-25,00:51:07
532,11336,70638,2,791.86,2022-07-30,23:52:45
533,32776,35541,8,131.51,2023-11-04,08:22:57
534,80201,59552,8,947.83,2022-12-16,21:07:36
535,9423,78637,9,299.03,2022-05-24,20:36:15
536,17946,1871,3,73.25,2022-04-25,05:06:23
537,39604,21863,1,916.09,2023-07-16,17:02:06
538,48288,55740,8,435.75,2023-03-28,07:18:52
539,15187,29714,1,503.27,2022-08-08,12:52:09
540,5547,7157,5,185.07,2023-04-29,05:40:22
541,90580,7167,7,632.22,2023-09-11,22:14:44
542,29159,85367,8,700.61,2022-05-20,23:52:21
543,19514,4584,6,53.1,2022-07-28,06:11:57
544,59201,9093,4,14.64,2023-03-19,01:00:20
545,28335,46060,7,748.31,2022-09-22,19:26:04
546,89580,49196,7,530.47,2022-04-27,11:45:20
547,98301,71919,7,943.98,2023-08-26,20:54:04
548,52995,62450,5,984.55,2022-06-26,17:09:37
549,70949,49945,7,135.75,2022-12-19,20:27:40
550,49157,74814,5,996.14,2023-10-27,05:52:41
551,93735,55010,9,76.52,2023-04-10,02:48:46
552,64792,67453,3,911.52,2022-12-06,02:14:24
553,99133,49875,6,271.0,2022-08-01,15:52:00
554,9083,52637,1,681.82,2022-10-27,00:31:45
555,57546,6492,5,161.31,2023-12-22,17:28:40
556,70013,53042,1,56.46,2022-10-23,22:23:53
557,22990,57080,1,875.01,2023-02-23,12:07:55
558,46602,74697,4,287.81,2022-08-02,13:09:50
