Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
249,68706,29781,2,588.41,2023-07-18,21:11:55
250,96678,36459,8,484.15,2022-05-22,20:47:46
251,97520,46733,5,486.6,2023-12-13,15:02:40
252,26377,54093,5,913.44,2022-01-29,14:16:00
253,50936,24252,3,502.09,2022-04-05,21:14:23
254,74152,63451,5,471.03,2022-06-21,22:50:59
255,52397,71422,7,278.36,2023-02-09,16:15:58
256,24771,47127,4,846.28,2023-03-09,02:23:03
257,50530,94297,5,503.44,2022-07-12,07:28:31
258,43671,18121,4,548.82,2022-08-21,07:34:18
259,97911,20414,6,470.63,2022-02-23,14:36:37
260,43362,9722,1,109.98,2023-01-21,19:37:03
261,23582,64207,4,51.58,2023-02-13,02:57:54
262,52841,54179,2,494.43,2023-01-06,01:00:03
263,23051,34061,2,661.13,2023-06-18,01:30:55
264,91598,61898,5,588.68,2023-12-10,00:47:13
265,31172,4915,4,371.96,2023-11-04,16:39:18
266,74664,30751,3,705.71,2023-07-23,13:38:45
267,69654,79617,1,439.01,2023-03-26,14:58:14
268,58574,77205,10,512.3,2023-11-03,15:12:52
269,87426,9813,6,547.29,2023-08-03,19:51:53
270,59617,88068,2,569.07,2023-11-11,06:24:06
271,31980,83823,4,989.87,2022-07-30,11:13:53
272,98586,11192,4,24.97,2022-06-19,17:09:06
273,93499,41736,10,991.53,2022-04-10,03:20:27
274,68941,32202,6,375.65,2022-04-24,22:16:45
275,95001,61565,9,973.71,2023-12-15,00:57:20
276,13215,162,2,782.57,2023-03-09,17:10:35
277,26052,10527,3,622.86,2023-02-14,04:40:42
278,1487,90916,4,86.12,2023-12-03,07:14:56
279,70037,78550,4,352.43,2023-05-29,00:36:42
280,13153,95135,4,155.08,2022-03-23,04:35:48
281,19952,73753,1,781.99,2023-05-23,01:22:24
282,87465,73014,7,933.08,2022-05-01,07:22:12
283,97859,88796,5,603.08,2022-08-28,22:02:56
284,9769,90971,6,688.96,2023-07-14,01:45:43
285,3223,58581,2,522.25,2022-10-25,17:26:06
286,35283,22095,2,834.63,2023-05-22,22:04:04
287,62731,72670,7,561.53,2022-10-25,04:19:32
288,45625,73442,3,947.86,2023-04-10,21:30:21
289,84476,33473,4,917.88,2022-12-12,12:11:56
290,77265,70353,5,301.12,2023-11-28,12:07:59
291,98738,19100,4,936.85,2022-01-15,14:44:07
292,27410,78501,7,849.97,2023-06-11,11:27:16
293,66305,93408,2,431.06,2022-08-02,07:47:23
294,98726,15421,1,42.01,2022-03-03,10:44:37
295,62777,10962,6,700.02,2023-12-04,00:15:33
296,6588,16080,10,529.21,2023-01-03,13:19:39
297,20587,11582,5,956.07,2023-12-10,10:15:12
298,59708,17197,6,861.36,2023-10-01,04:00:56
299,65916,20392,8,679.16,2023-04-27,01:26:29
300,49210,31635,10,508.89,2022-08-27,02:47:03
301,82704,55580,5,194.14,2023-01-30,11:19:24
302,22253,1712,1,582.91,2023-12-02,02:40:32
303,22524,71537,10,244.8,2023-01-25,10:05:32
304,55486,65962,7,450.08,2023-03-02,14:09:24
305,17217,2532,10,838.33,2022-01-30,00:09:18
306,52627,60423,10,439.21,2023-03-20,08:28:04
307,48015,1998,4,828.8,2022-03-07,21:47:52
308,40623,48090,1,492.53,2023-05-04,18:16:48
309,95732,23571,9,663.15,2022-10-23,02:56:26
310,52744,4380,10,600.01,2023-02-14,05:55:41
