Transaction_ID,Customer_ID,Product_ID,Quantity,Price,Date,Time
125,35074,79585,6,679.37,2022-06-02,22:37:36
126,69375,2464,8,243.24,2022-05-15,10:02:47
127,85669,30897,2,567.79,2022-04-28,17:46:54
128,74116,74422,2,349.09,2023-05-02,13:55:19
129,25589,73522,8,778.78,2022-04-07,18:25:23
130,86042,79958,1,517.83,2022-09-10,11:24:06
131,17070,30671,10,68.18,2022-08-12,02:12:17
132,87694,12485,3,354.58,2021-12-30,15:18:27
133,14383,9285,6,81.03,2022-04-01,13:30:20
134,43112,54988,8,478.44,2023-09-21,13:15:26
135,26858,45807,2,721.39,2022-01-18,22:29:25
136,24869,32265,3,467.21,2022-10-02,23:23:42
137,28368,92638,2,966.77,2022-04-19,21:41:20
138,68791,94698,1,323.71,2023-02-08,07:14:30
139,71130,70239,9,441.61,2022-08-19,13:40:42
140,54745,7709,8,710.98,2022-06-21,14:46:27
141,93620,29134,10,433.6,2023-02-11,15:46:41
142,89132,93106,10,892.82,2023-03-02,17:50:47
143,27769,58894,1,14.52,2022-07-26,20:31:38
144,49848,75100,7,594.86,2022-05-07,11:13:52
145,48648,4118,9,294.56,2022-01-05,00:22:02
146,31985,53654,1,805.42,2023-07-16,05:17:12
147,93242,1410,2,120.21,2022-09-07,16:04:46
148,19901,80117,8,582.07,2022-09-02,21:05:23
149,59890,97874,4,205.19,2022-08-30,02:13:37
150,69930,79181,6,80.78,2022-11-04,21:59:19
151,58067,55978,1,698.25,2023-09-29,09:03:24
152,47076,80336,4,247.06,2022-11-25,21:28:09
153,28393,35724,2,434.24,2022-05-10,23:10:48
154,39362,47188,8,182.34,2022-03-09,02:59:48
155,42534,90838,6,436.91,2022-11-10,08:27:39
156,86791,90852,4,561.31,2022-11-18,04:09:55
157,58212,79998,2,878.33,2022-10-23,06:45:04
158,96895,86071,4,663.05,2022-04-17,01:03:21
159,19841,52900,1,335.05,2022-07-22,08:25:56
160,26853,88509,5,573.98,2023-05-07,10:39:00
161,92996,72921,1,237.75,2023-04-27,17:55:07
162,3523,35265,3,348.16,2022-12-01,00:35:24
163,29575,88091,4,737.62,2022-08-07,21:23:40
164,26834,28176,10,272.7,2022-02-24,03:14:38
165,25299,89958,2,970.05,2023-06-07,01:15:33
166,61913,54734,8,70.1,2023-05-18,18:52:15
167,82530,35337,8,454.47,2022-01-04,14:39:12
168,33967,54896,6,203.37,2022-01-22,14:38:02
169,2421,38338,3,222.94,2023-07-10,19:51:03
170,20649,73680,8,93.34,2023-05-20,02:20:42
171,33987,4924,2,104.95,2022-11-20,09:00:09
172,43426,15544,4,898.65,2022-06-22,01:54:08
173,57793,91332,10,877.64,2023-02-13,14:49:05
174,30434,91894,8,390.67,2023-07-21,02:36:42
175,19277,22954,7,102.67,2023-11-27,15:43:04
176,77823,68233,5,303.17,2023-10-03,11:59:17
177,40101,59204,9,476.48,2022-06-15,15:03:43
178,86601,61541,4,611.9,2023-11-25,07:04:10
179,25922,83019,10,818.4,2022-03-26,14:09:38
180,58378,95861,1,447.44,2023-04-09,10:34:30
181,21596,15586,7,196.59,2022-09-23,17:00:38
182,22628,56278,5,336.22,2023-10-11,13:52:29
183,44814,37724,4,237.85,2022-08-18,05:04:49
184,50703,70501,8,938.96,2022-05-22,09:53:26
185,71761,98153,6,311.54,2023-05-20,17:40:25
186,69825,81882,1,625.59,2022-05-14,06:31:22
